"","athlete_full_name","discipline_title","event_title","slug_game","participant_type","medal_type","athletes","rank_equal","rank_position","country_name","country_code","country_3_letter_code","athlete_url.x","value_unit","value_type","athlete_url.y","games_participations","first_game","athlete_year_birth","athlete_medals","first_olympic_year","age","male_female","gold","silver","bronze"
"98","Akinori Nakayama","Gymnastics Artistic","individual all-round men","munich-1972","Athlete","BRONZE","","","3","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","114.325","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,0,1
"99","Akinori Nakayama","Gymnastics Artistic","horizontal bar men","mexico-city-1968","Athlete","GOLD","","True","1","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","19.550","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",1,0,0
"100","Akinori Nakayama","Gymnastics Artistic","rings men","mexico-city-1968","Athlete","GOLD","","","1","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","19.450","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",1,0,0
"101","Akinori Nakayama","Gymnastics Artistic","floor exercises men","munich-1972","Athlete","SILVER","","","2","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","19.125","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,1,0
"102","Akinori Nakayama","Gymnastics Artistic","individual all-round men","mexico-city-1968","Athlete","BRONZE","","","3","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","115.65","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,0,1
"103","Akinori Nakayama","Gymnastics Artistic","floor exercises men","mexico-city-1968","Athlete","SILVER","","","2","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","19.400","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,1,0
"104","Akinori Nakayama","Gymnastics Artistic","parallel bars men","munich-1972","Athlete","","","","5","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","18.875","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,0,0
"105","Akinori Nakayama","Gymnastics Artistic","parallel bars men","mexico-city-1968","Athlete","GOLD","","","1","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","19.475","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",1,0,0
"106","Akinori Nakayama","Gymnastics Artistic","vault men","mexico-city-1968","Athlete","","","","5","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","18.725","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,0,0
"107","Akinori Nakayama","Gymnastics Artistic","horizontal bar men","munich-1972","Athlete","","","","5","Japan","JP","JPN","https://olympics.com/en/athletes/akinori-nakayama","19.225","POINTS","https://olympics.com/en/athletes/akinori-nakayama",2,"Mexico City 1968",1943,"


6

G



2

S



2

B

",1968,25,"male",0,0,0
"108","Akira Kono","Gymnastics Artistic","floor exercises men","melbourne-1956","Athlete","","","True","16","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","18.50","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"109","Akira Kono","Gymnastics Artistic","vault men","melbourne-1956","Athlete","","","True","33","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","18.30","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"110","Akira Kono","Gymnastics Artistic","pommel horse men","melbourne-1956","Athlete","","","","20","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","18.60","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"111","Akira Kono","Gymnastics Artistic","individual all-round men","melbourne-1956","Athlete","","","","16","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","111.55","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"112","Akira Kono","Gymnastics Artistic","horizontal bar men","melbourne-1956","Athlete","","","True","13","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","18.75","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"113","Akira Kono","Gymnastics Artistic","parallel bars men","melbourne-1956","Athlete","","","True","16","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","18.70","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"114","Akira Kono","Gymnastics Artistic","rings men","melbourne-1956","Athlete","","","True","15","Japan","JP","JPN","https://olympics.com/en/athletes/akira-kono","18.70","POINTS","https://olympics.com/en/athletes/akira-kono",1,"Melbourne 1956",1929,"


1

S

",1956,27,"male",0,0,0
"115","Akitomo Kaneko","Gymnastics Artistic","parallel bars men","helsinki-1952","Athlete","","","","10","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","19.20","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"116","Akitomo Kaneko","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","19","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","18.85","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"117","Akitomo Kaneko","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","True","19","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","18.90","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"118","Akitomo Kaneko","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","24","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","18.55","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"119","Akitomo Kaneko","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","31","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","18.55","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"120","Akitomo Kaneko","Gymnastics Artistic","individual all-round men","helsinki-1952","Athlete","","","","21","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","111.30","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"121","Akitomo Kaneko","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","True","82","Japan","JP","JPN","https://olympics.com/en/athletes/akitomo-kaneko","17.25","POINTS","https://olympics.com/en/athletes/akitomo-kaneko",1,"Helsinki 1952",1927,"",1952,25,"male",0,0,0
"122","Albert Azaryan","Gymnastics Artistic","floor exercises men","melbourne-1956","Athlete","","","","40","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","17.95","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"123","Albert Azaryan","Gymnastics Artistic","horizontal bar men","melbourne-1956","Athlete","","","","8","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","18.95","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"124","Albert Azaryan","Gymnastics Artistic","parallel bars men","melbourne-1956","Athlete","","","","5","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","19.00","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"125","Albert Azaryan","Gymnastics Artistic","rings men","melbourne-1956","Athlete","GOLD","","","1","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","19.35","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",1,0,0
"126","Albert Azaryan","Gymnastics Artistic","pommel horse men","melbourne-1956","Athlete","","","True","12","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","18.75","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"127","Albert Azaryan","Gymnastics Artistic","individual all-round men","melbourne-1956","Athlete","","","","7","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","112.55","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"128","Albert Azaryan","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","11","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","113.35","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"129","Albert Azaryan","Gymnastics Artistic","vault men","melbourne-1956","Athlete","","","True","11","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","18.55","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",0,0,0
"130","Albert Azaryan","Gymnastics Artistic","rings men","rome-1960","Athlete","GOLD","","","1","Soviet Union","","URS","https://olympics.com/en/athletes/albert-azaryan","19.725","POINTS","https://olympics.com/en/athletes/albert-azaryan",2,"Melbourne 1956",1929,"


3

G



1

S

",1956,27,"male",1,0,0
"131","Albert Bachmann","Gymnastics Artistic","parallel bars men","berlin-1936","Athlete","","","","13","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","18.267","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,0
"132","Albert Bachmann","Gymnastics Artistic","vault men","berlin-1936","Athlete","","","","15","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","17.967","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,0
"133","Albert Bachmann","Gymnastics Artistic","floor exercises men","berlin-1936","Athlete","","","","18","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","17.667","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,0
"134","Albert Bachmann","Gymnastics Artistic","pommel horse men","berlin-1936","Athlete","BRONZE","","","3","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","19.067","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,1
"135","Albert Bachmann","Gymnastics Artistic","individual all-round men","berlin-1936","Athlete","","","","13","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","107.502","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,0
"136","Albert Bachmann","Gymnastics Artistic","rings men","berlin-1936","Athlete","","","True","29","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","17.200","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,0
"137","Albert Bachmann","Gymnastics Artistic","horizontal bar men","berlin-1936","Athlete","","","","42","Switzerland","CH","SUI","https://olympics.com/en/athletes/albert-bachmann","17.334","POINTS","https://olympics.com/en/athletes/albert-bachmann",1,"Berlin 1936",1906,"


1

S



1

B

",1936,30,"male",0,0,0
"138","Albert Seguin","Gymnastics Artistic","Sidehorse vault men","paris-1924","Athlete","GOLD","","","1","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","10.000","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",1,0,0
"139","Albert Seguin","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","15","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","102.326","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,0,0
"140","Albert Seguin","Gymnastics Artistic","vault men","paris-1924","Athlete","","","","13","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","9.450","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,0,0
"141","Albert Seguin","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","","","","34","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","16.430","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,0,0
"142","Albert Seguin","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","26","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","20.13","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,0,0
"143","Albert Seguin","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","36","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","15.683","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,0,0
"144","Albert Seguin","Gymnastics Artistic","rings men","paris-1924","Athlete","","","","12","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","20.633","POINTS","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,0,0
"145","Albert Seguin","Gymnastics Artistic","rope climbing men","paris-1924","Athlete","SILVER","","","2","France","FR","FRA","https://olympics.com/en/athletes/albert-seguin","7400","TIME","https://olympics.com/en/athletes/albert-seguin",1,"Paris 1924",1891,"


1

G



2

S

",1924,33,"male",0,1,0
"146","Albert Spencer","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","","","","46","Great Britain","GB","GBR","https://olympics.com/en/athletes/albert-spencer","14.060","POINTS","https://olympics.com/en/athletes/albert-spencer",1,"Paris 1924",1897,"",1924,27,"male",0,0,0
"147","Albert Spencer","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","71","Great Britain","GB","GBR","https://olympics.com/en/athletes/albert-spencer","11.90","POINTS","https://olympics.com/en/athletes/albert-spencer",1,"Paris 1924",1897,"",1924,27,"male",0,0,0
"148","Albert Spencer","Gymnastics Artistic","rope climbing men","paris-1924","Athlete","","","True","58","Great Britain","GB","GBR","https://olympics.com/en/athletes/albert-spencer","11800","TIME","https://olympics.com/en/athletes/albert-spencer",1,"Paris 1924",1897,"",1924,27,"male",0,0,0
"149","Albert Spencer","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","65","Great Britain","GB","GBR","https://olympics.com/en/athletes/albert-spencer","64.253","POINTS","https://olympics.com/en/athletes/albert-spencer",1,"Paris 1924",1897,"",1924,27,"male",0,0,0
"150","Albert Spencer","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","51","Great Britain","GB","GBR","https://olympics.com/en/athletes/albert-spencer","12.893","POINTS","https://olympics.com/en/athletes/albert-spencer",1,"Paris 1924",1897,"",1924,27,"male",0,0,0
